child_ancestry,mother_ancestry,father_ancestry,pregnancy_over_37w,plural_birth,adhd,pheno,ageI,sex,quantile,value
Norwegian,Norwegian,Norwegian,1,0,0,bmi,10,1,31,14.8520710059172
Norwegian,Norwegian,Norwegian,1,0,0,bmi,10,1,32,14.8800297600595
Norwegian,Norwegian,Norwegian,1,0,0,bmi,10,1,33,14.95361328125
Norwegian,Norwegian,Norwegian,1,0,0,bmi,10,1,34,14.9783371900826
Norwegian,Norwegian,Norwegian,1,0,0,bmi,10,1,35,15.0231356288685
Norwegian,Norwegian,Norwegian,1,0,0,bmi,10,1,36,15.0660301320603
Norwegian,Norwegian,Norwegian,1,0,0,bmi,10,1,37,15.1169040580489
Norwegian,Norwegian,Norwegian,1,0,0,bmi,10,1,38,15.138671875
Norwegian,Norwegian,Norwegian,1,0,0,bmi,10,1,39,15.1900303800608
Norwegian,Norwegian,Norwegian,1,0,0,bmi,10,1,40,15.2431342907533
Norwegian,Norwegian,Norwegian,1,0,0,bmi,10,1,41,15.2587890625
Norwegian,Norwegian,Norwegian,1,0,0,bmi,10,1,42,15.2777777777778
Norwegian,Norwegian,Norwegian,1,0,0,bmi,10,1,43,15.3193477147755
Norwegian,Norwegian,Norwegian,1,0,0,bmi,10,1,44,15.36
Norwegian,Norwegian,Norwegian,1,0,0,bmi,10,1,45,15.3846153846154
Norwegian,Norwegian,Norwegian,1,0,0,bmi,10,1,46,15.4333003631776
Norwegian,Norwegian,Norwegian,1,0,0,bmi,10,1,47,15.4528352593389
Norwegian,Norwegian,Norwegian,1,0,0,bmi,10,1,48,15.500031000062
Norwegian,Norwegian,Norwegian,1,0,0,bmi,10,1,49,15.5354988223608
Norwegian,Norwegian,Norwegian,1,0,0,bmi,10,1,50,15.5932252236069
Norwegian,Norwegian,Norwegian,1,0,0,bmi,10,1,51,15.6214382487937
Norwegian,Norwegian,Norwegian,1,0,0,bmi,10,1,52,15.68
Norwegian,Norwegian,Norwegian,1,0,0,bmi,10,1,53,15.7333488724433
Norwegian,Norwegian,Norwegian,1,0,0,bmi,10,1,54,15.7470395565634
Norwegian,Norwegian,Norwegian,1,0,0,bmi,10,1,55,15.808
Norwegian,Norwegian,Norwegian,1,0,0,bmi,10,1,56,15.863573269879
Norwegian,Norwegian,Norwegian,1,0,0,bmi,10,1,57,15.8720111104222
Norwegian,Norwegian,Norwegian,1,0,0,bmi,10,1,58,15.9339229968783
Norwegian,Norwegian,Norwegian,1,0,0,bmi,10,1,59,15.9763313609467
Norwegian,Norwegian,Norwegian,1,0,0,bmi,10,1,60,16
Norwegian,Norwegian,Norwegian,1,0,0,bmi,10,1,61,16.024707184896
Norwegian,Norwegian,Norwegian,1,0,0,bmi,10,1,62,16.0697887970615
Norwegian,Norwegian,Norwegian,1,0,0,bmi,10,1,63,16.1246976619188
Norwegian,Norwegian,Norwegian,1,0,0,bmi,10,1,64,16.17431640625
Norwegian,Norwegian,Norwegian,1,0,0,bmi,10,1,65,16.2249864791779
Norwegian,Norwegian,Norwegian,1,0,0,bmi,10,1,66,16.2591050988554
Norwegian,Norwegian,Norwegian,1,0,0,bmi,10,1,67,16.3160654973486
Norwegian,Norwegian,Norwegian,1,0,0,bmi,10,1,68,16.3737491210085
Norwegian,Norwegian,Norwegian,1,0,0,bmi,10,1,69,16.3943693821019
Norwegian,Norwegian,Norwegian,1,0,0,bmi,10,1,70,16.4609053497942
Norwegian,Norwegian,Norwegian,1,0,0,bmi,10,1,71,16.5182418845159
Norwegian,Norwegian,Norwegian,1,0,0,bmi,10,1,72,16.5680473372781
Norwegian,Norwegian,Norwegian,1,0,0,bmi,10,1,73,16.625770083035
Norwegian,Norwegian,Norwegian,1,0,0,bmi,10,1,74,16.6624746345698
Norwegian,Norwegian,Norwegian,1,0,0,bmi,10,1,75,16.7083241917546
Norwegian,Norwegian,Norwegian,1,0,0,bmi,10,1,76,16.7828423462733
Norwegian,Norwegian,Norwegian,1,0,0,bmi,10,1,77,16.818206577698
Norwegian,Norwegian,Norwegian,1,0,0,bmi,10,1,78,16.8860044468481
Norwegian,Norwegian,Norwegian,1,0,0,bmi,10,1,79,16.9596924642433
Norwegian,Norwegian,Norwegian,1,0,0,bmi,10,1,80,17.0333715825005
Norwegian,Norwegian,Norwegian,1,0,0,bmi,10,1,81,17.1134784746988
Norwegian,Norwegian,Norwegian,1,0,0,bmi,10,1,82,17.2176308539945
Norwegian,Norwegian,Norwegian,1,0,0,bmi,10,1,83,17.28
Norwegian,Norwegian,Norwegian,1,0,0,bmi,10,1,84,17.3600347200694
Norwegian,Norwegian,Norwegian,1,0,0,bmi,10,1,85,17.4268373294874
Norwegian,Norwegian,Norwegian,1,0,0,bmi,10,1,86,17.5323252246329
Norwegian,Norwegian,Norwegian,1,0,0,bmi,10,1,87,17.686925696432
Norwegian,Norwegian,Norwegian,1,0,0,bmi,10,1,88,17.7667391957268
Norwegian,Norwegian,Norwegian,1,0,0,bmi,10,1,89,17.8571428571429
Norwegian,Norwegian,Norwegian,1,0,0,bmi,10,1,90,18.0277627546422
Norwegian,Norwegian,Norwegian,1,0,0,bmi,10,1,91,18.1406430269319
Norwegian,Norwegian,Norwegian,1,0,0,bmi,10,1,92,18.3426545959364
Norwegian,Norwegian,Norwegian,1,0,0,bmi,10,1,93,18.5701671715941
Norwegian,Norwegian,Norwegian,1,0,0,bmi,10,1,94,18.8051576967593
Norwegian,Norwegian,Norwegian,1,0,0,bmi,10,1,95,18.9393939393939
Norwegian,Norwegian,Norwegian,1,0,0,bmi,10,1,96,19.4444444444444
Norwegian,Norwegian,Norwegian,1,0,0,bmi,10,1,97,19.8091314700048
Norwegian,Norwegian,Norwegian,1,0,0,bmi,10,1,98,20.3310684250214
Norwegian,Norwegian,Norwegian,1,0,0,bmi,10,1,99,21.1392791267543
Norwegian,Norwegian,Norwegian,1,0,0,length,11,1,1,120
Norwegian,Norwegian,Norwegian,1,0,0,length,11,1,2,122
Norwegian,Norwegian,Norwegian,1,0,0,length,11,1,3,122
Norwegian,Norwegian,Norwegian,1,0,0,length,11,1,4,123.6
Norwegian,Norwegian,Norwegian,1,0,0,length,11,1,5,124
Norwegian,Norwegian,Norwegian,1,0,0,length,11,1,6,125
Norwegian,Norwegian,Norwegian,1,0,0,length,11,1,7,125
Norwegian,Norwegian,Norwegian,1,0,0,length,11,1,8,125
Norwegian,Norwegian,Norwegian,1,0,0,length,11,1,9,126
Norwegian,Norwegian,Norwegian,1,0,0,length,11,1,10,126
Norwegian,Norwegian,Norwegian,1,0,0,length,11,1,11,126
Norwegian,Norwegian,Norwegian,1,0,0,length,11,1,12,127
Norwegian,Norwegian,Norwegian,1,0,0,length,11,1,13,127
Norwegian,Norwegian,Norwegian,1,0,0,length,11,1,14,127
Norwegian,Norwegian,Norwegian,1,0,0,length,11,1,15,127
Norwegian,Norwegian,Norwegian,1,0,0,length,11,1,16,128
Norwegian,Norwegian,Norwegian,1,0,0,length,11,1,17,128
Norwegian,Norwegian,Norwegian,1,0,0,length,11,1,18,128
Norwegian,Norwegian,Norwegian,1,0,0,length,11,1,19,128
Norwegian,Norwegian,Norwegian,1,0,0,length,11,1,20,128
Norwegian,Norwegian,Norwegian,1,0,0,length,11,1,21,128
Norwegian,Norwegian,Norwegian,1,0,0,length,11,1,22,129
Norwegian,Norwegian,Norwegian,1,0,0,length,11,1,23,129
Norwegian,Norwegian,Norwegian,1,0,0,length,11,1,24,129
Norwegian,Norwegian,Norwegian,1,0,0,length,11,1,25,129
Norwegian,Norwegian,Norwegian,1,0,0,length,11,1,26,130
Norwegian,Norwegian,Norwegian,1,0,0,length,11,1,27,130
Norwegian,Norwegian,Norwegian,1,0,0,length,11,1,28,130
Norwegian,Norwegian,Norwegian,1,0,0,length,11,1,29,130
Norwegian,Norwegian,Norwegian,1,0,0,length,11,1,30,130
Norwegian,Norwegian,Norwegian,1,0,0,length,11,1,31,130
Norwegian,Norwegian,Norwegian,1,0,0,length,11,1,32,130
Norwegian,Norwegian,Norwegian,1,0,0,length,11,1,33,130
Norwegian,Norwegian,Norwegian,1,0,0,length,11,1,34,130
Norwegian,Norwegian,Norwegian,1,0,0,length,11,1,35,130
Norwegian,Norwegian,Norwegian,1,0,0,length,11,1,36,130
Norwegian,Norwegian,Norwegian,1,0,0,length,11,1,37,130
Norwegian,Norwegian,Norwegian,1,0,0,length,11,1,38,130
Norwegian,Norwegian,Norwegian,1,0,0,length,11,1,39,131
Norwegian,Norwegian,Norwegian,1,0,0,length,11,1,40,131
Norwegian,Norwegian,Norwegian,1,0,0,length,11,1,41,131
Norwegian,Norwegian,Norwegian,1,0,0,length,11,1,42,131
Norwegian,Norwegian,Norwegian,1,0,0,length,11,1,43,131.791251917598
Norwegian,Norwegian,Norwegian,1,0,0,length,11,1,44,132
Norwegian,Norwegian,Norwegian,1,0,0,length,11,1,45,132
Norwegian,Norwegian,Norwegian,1,0,0,length,11,1,46,132
Norwegian,Norwegian,Norwegian,1,0,0,length,11,1,47,132
Norwegian,Norwegian,Norwegian,1,0,0,length,11,1,48,132
Norwegian,Norwegian,Norwegian,1,0,0,length,11,1,49,132
Norwegian,Norwegian,Norwegian,1,0,0,length,11,1,50,133
Norwegian,Norwegian,Norwegian,1,0,0,length,11,1,51,133
Norwegian,Norwegian,Norwegian,1,0,0,length,11,1,52,133
Norwegian,Norwegian,Norwegian,1,0,0,length,11,1,53,133
Norwegian,Norwegian,Norwegian,1,0,0,length,11,1,54,133
Norwegian,Norwegian,Norwegian,1,0,0,length,11,1,55,133
Norwegian,Norwegian,Norwegian,1,0,0,length,11,1,56,134
Norwegian,Norwegian,Norwegian,1,0,0,length,11,1,57,134
Norwegian,Norwegian,Norwegian,1,0,0,length,11,1,58,134
Norwegian,Norwegian,Norwegian,1,0,0,length,11,1,59,134
Norwegian,Norwegian,Norwegian,1,0,0,length,11,1,60,134
Norwegian,Norwegian,Norwegian,1,0,0,length,11,1,61,134
Norwegian,Norwegian,Norwegian,1,0,0,length,11,1,62,134
Norwegian,Norwegian,Norwegian,1,0,0,length,11,1,63,135
Norwegian,Norwegian,Norwegian,1,0,0,length,11,1,64,135
Norwegian,Norwegian,Norwegian,1,0,0,length,11,1,65,135
Norwegian,Norwegian,Norwegian,1,0,0,length,11,1,66,135
Norwegian,Norwegian,Norwegian,1,0,0,length,11,1,67,135
Norwegian,Norwegian,Norwegian,1,0,0,length,11,1,68,135
Norwegian,Norwegian,Norwegian,1,0,0,length,11,1,69,135
Norwegian,Norwegian,Norwegian,1,0,0,length,11,1,70,135
Norwegian,Norwegian,Norwegian,1,0,0,length,11,1,71,135
Norwegian,Norwegian,Norwegian,1,0,0,length,11,1,72,136
Norwegian,Norwegian,Norwegian,1,0,0,length,11,1,73,136
Norwegian,Norwegian,Norwegian,1,0,0,length,11,1,74,136
Norwegian,Norwegian,Norwegian,1,0,0,length,11,1,75,136
Norwegian,Norwegian,Norwegian,1,0,0,length,11,1,76,136
Norwegian,Norwegian,Norwegian,1,0,0,length,11,1,77,137
Norwegian,Norwegian,Norwegian,1,0,0,length,11,1,78,137
Norwegian,Norwegian,Norwegian,1,0,0,length,11,1,79,137
Norwegian,Norwegian,Norwegian,1,0,0,length,11,1,80,137
Norwegian,Norwegian,Norwegian,1,0,0,length,11,1,81,138
Norwegian,Norwegian,Norwegian,1,0,0,length,11,1,82,138
Norwegian,Norwegian,Norwegian,1,0,0,length,11,1,83,138
Norwegian,Norwegian,Norwegian,1,0,0,length,11,1,84,139
Norwegian,Norwegian,Norwegian,1,0,0,length,11,1,85,139
Norwegian,Norwegian,Norwegian,1,0,0,length,11,1,86,139.373514457612
Norwegian,Norwegian,Norwegian,1,0,0,length,11,1,87,140
Norwegian,Norwegian,Norwegian,1,0,0,length,11,1,88,140
Norwegian,Norwegian,Norwegian,1,0,0,length,11,1,89,140
Norwegian,Norwegian,Norwegian,1,0,0,length,11,1,90,140
Norwegian,Norwegian,Norwegian,1,0,0,length,11,1,91,140
Norwegian,Norwegian,Norwegian,1,0,0,length,11,1,92,140
Norwegian,Norwegian,Norwegian,1,0,0,length,11,1,93,141
Norwegian,Norwegian,Norwegian,1,0,0,length,11,1,94,142
Norwegian,Norwegian,Norwegian,1,0,0,length,11,1,95,142
Norwegian,Norwegian,Norwegian,1,0,0,length,11,1,96,143
Norwegian,Norwegian,Norwegian,1,0,0,length,11,1,97,144
Norwegian,Norwegian,Norwegian,1,0,0,length,11,1,98,145
Norwegian,Norwegian,Norwegian,1,0,0,length,11,1,99,146
Norwegian,Norwegian,Norwegian,1,0,0,weight,11,1,1,20
Norwegian,Norwegian,Norwegian,1,0,0,weight,11,1,2,21
Norwegian,Norwegian,Norwegian,1,0,0,weight,11,1,3,21.863
Norwegian,Norwegian,Norwegian,1,0,0,weight,11,1,4,22
Norwegian,Norwegian,Norwegian,1,0,0,weight,11,1,5,22.2
Norwegian,Norwegian,Norwegian,1,0,0,weight,11,1,6,22.6
Norwegian,Norwegian,Norwegian,1,0,0,weight,11,1,7,23
Norwegian,Norwegian,Norwegian,1,0,0,weight,11,1,8,23
Norwegian,Norwegian,Norwegian,1,0,0,weight,11,1,9,23.1
Norwegian,Norwegian,Norwegian,1,0,0,weight,11,1,10,23.5
Norwegian,Norwegian,Norwegian,1,0,0,weight,11,1,11,23.931
Norwegian,Norwegian,Norwegian,1,0,0,weight,11,1,12,24
Norwegian,Norwegian,Norwegian,1,0,0,weight,11,1,13,24
Norwegian,Norwegian,Norwegian,1,0,0,weight,11,1,14,24.1
Norwegian,Norwegian,Norwegian,1,0,0,weight,11,1,15,24.5
Norwegian,Norwegian,Norwegian,1,0,0,weight,11,1,16,24.6
Norwegian,Norwegian,Norwegian,1,0,0,weight,11,1,17,25
Norwegian,Norwegian,Norwegian,1,0,0,weight,11,1,18,25
Norwegian,Norwegian,Norwegian,1,0,0,weight,11,1,19,25
Norwegian,Norwegian,Norwegian,1,0,0,weight,11,1,20,25
Norwegian,Norwegian,Norwegian,1,0,0,weight,11,1,21,25
Norwegian,Norwegian,Norwegian,1,0,0,weight,11,1,22,25
Norwegian,Norwegian,Norwegian,1,0,0,weight,11,1,23,25
Norwegian,Norwegian,Norwegian,1,0,0,weight,11,1,24,25
Norwegian,Norwegian,Norwegian,1,0,0,weight,11,1,25,25.3
Norwegian,Norwegian,Norwegian,1,0,0,weight,11,1,26,25.5
Norwegian,Norwegian,Norwegian,1,0,0,weight,11,1,27,25.5
Norwegian,Norwegian,Norwegian,1,0,0,weight,11,1,28,25.7
Norwegian,Norwegian,Norwegian,1,0,0,weight,11,1,29,26
Norwegian,Norwegian,Norwegian,1,0,0,weight,11,1,30,26
Norwegian,Norwegian,Norwegian,1,0,0,weight,11,1,31,26
Norwegian,Norwegian,Norwegian,1,0,0,weight,11,1,32,26
Norwegian,Norwegian,Norwegian,1,0,0,weight,11,1,33,26
Norwegian,Norwegian,Norwegian,1,0,0,weight,11,1,34,26.2
Norwegian,Norwegian,Norwegian,1,0,0,weight,11,1,35,26.4
Norwegian,Norwegian,Norwegian,1,0,0,weight,11,1,36,26.5
Norwegian,Norwegian,Norwegian,1,0,0,weight,11,1,37,26.6
Norwegian,Norwegian,Norwegian,1,0,0,weight,11,1,38,26.8
Norwegian,Norwegian,Norwegian,1,0,0,weight,11,1,39,27
Norwegian,Norwegian,Norwegian,1,0,0,weight,11,1,40,27
Norwegian,Norwegian,Norwegian,1,0,0,weight,11,1,41,27
Norwegian,Norwegian,Norwegian,1,0,0,weight,11,1,42,27
Norwegian,Norwegian,Norwegian,1,0,0,weight,11,1,43,27
Norwegian,Norwegian,Norwegian,1,0,0,weight,11,1,44,27.2
Norwegian,Norwegian,Norwegian,1,0,0,weight,11,1,45,27.4
Norwegian,Norwegian,Norwegian,1,0,0,weight,11,1,46,27.5
Norwegian,Norwegian,Norwegian,1,0,0,weight,11,1,47,27.7
Norwegian,Norwegian,Norwegian,1,0,0,weight,11,1,48,28
Norwegian,Norwegian,Norwegian,1,0,0,weight,11,1,49,28
Norwegian,Norwegian,Norwegian,1,0,0,weight,11,1,50,28
Norwegian,Norwegian,Norwegian,1,0,0,weight,11,1,51,28
Norwegian,Norwegian,Norwegian,1,0,0,weight,11,1,52,28
Norwegian,Norwegian,Norwegian,1,0,0,weight,11,1,53,28
Norwegian,Norwegian,Norwegian,1,0,0,weight,11,1,54,28.2
Norwegian,Norwegian,Norwegian,1,0,0,weight,11,1,55,28.4
Norwegian,Norwegian,Norwegian,1,0,0,weight,11,1,56,28.5
Norwegian,Norwegian,Norwegian,1,0,0,weight,11,1,57,28.7
Norwegian,Norwegian,Norwegian,1,0,0,weight,11,1,58,29
Norwegian,Norwegian,Norwegian,1,0,0,weight,11,1,59,29
Norwegian,Norwegian,Norwegian,1,0,0,weight,11,1,60,29
Norwegian,Norwegian,Norwegian,1,0,0,weight,11,1,61,29
Norwegian,Norwegian,Norwegian,1,0,0,weight,11,1,62,29.2
Norwegian,Norwegian,Norwegian,1,0,0,weight,11,1,63,29.5
Norwegian,Norwegian,Norwegian,1,0,0,weight,11,1,64,29.7
Norwegian,Norwegian,Norwegian,1,0,0,weight,11,1,65,30
Norwegian,Norwegian,Norwegian,1,0,0,weight,11,1,66,30
Norwegian,Norwegian,Norwegian,1,0,0,weight,11,1,67,30
Norwegian,Norwegian,Norwegian,1,0,0,weight,11,1,68,30
Norwegian,Norwegian,Norwegian,1,0,0,weight,11,1,69,30
Norwegian,Norwegian,Norwegian,1,0,0,weight,11,1,70,30
Norwegian,Norwegian,Norwegian,1,0,0,weight,11,1,71,30
Norwegian,Norwegian,Norwegian,1,0,0,weight,11,1,72,30.3
Norwegian,Norwegian,Norwegian,1,0,0,weight,11,1,73,30.5
Norwegian,Norwegian,Norwegian,1,0,0,weight,11,1,74,30.8
Norwegian,Norwegian,Norwegian,1,0,0,weight,11,1,75,31
Norwegian,Norwegian,Norwegian,1,0,0,weight,11,1,76,31
Norwegian,Norwegian,Norwegian,1,0,0,weight,11,1,77,31.2
Norwegian,Norwegian,Norwegian,1,0,0,weight,11,1,78,31.5
Norwegian,Norwegian,Norwegian,1,0,0,weight,11,1,79,32
Norwegian,Norwegian,Norwegian,1,0,0,weight,11,1,80,32
Norwegian,Norwegian,Norwegian,1,0,0,weight,11,1,81,32
Norwegian,Norwegian,Norwegian,1,0,0,weight,11,1,82,32.4
Norwegian,Norwegian,Norwegian,1,0,0,weight,11,1,83,32.7
Norwegian,Norwegian,Norwegian,1,0,0,weight,11,1,84,33
Norwegian,Norwegian,Norwegian,1,0,0,weight,11,1,85,33
Norwegian,Norwegian,Norwegian,1,0,0,weight,11,1,86,33.5
Norwegian,Norwegian,Norwegian,1,0,0,weight,11,1,87,34
Norwegian,Norwegian,Norwegian,1,0,0,weight,11,1,88,34
Norwegian,Norwegian,Norwegian,1,0,0,weight,11,1,89,34.5
Norwegian,Norwegian,Norwegian,1,0,0,weight,11,1,90,35
Norwegian,Norwegian,Norwegian,1,0,0,weight,11,1,91,35
Norwegian,Norwegian,Norwegian,1,0,0,weight,11,1,92,35
Norwegian,Norwegian,Norwegian,1,0,0,weight,11,1,93,35.9
Norwegian,Norwegian,Norwegian,1,0,0,weight,11,1,94,36
Norwegian,Norwegian,Norwegian,1,0,0,weight,11,1,95,37
Norwegian,Norwegian,Norwegian,1,0,0,weight,11,1,96,38
Norwegian,Norwegian,Norwegian,1,0,0,weight,11,1,97,39.537
Norwegian,Norwegian,Norwegian,1,0,0,weight,11,1,98,40
Norwegian,Norwegian,Norwegian,1,0,0,weight,11,1,99,43
Norwegian,Norwegian,Norwegian,1,0,0,bmi,11,1,1,12.5976316452507
Norwegian,Norwegian,Norwegian,1,0,0,bmi,11,1,2,13.0024308892532
Norwegian,Norwegian,Norwegian,1,0,0,bmi,11,1,3,13.265306122449
Norwegian,Norwegian,Norwegian,1,0,0,bmi,11,1,4,13.4342036750873
Norwegian,Norwegian,Norwegian,1,0,0,bmi,11,1,5,13.6088636638087
Norwegian,Norwegian,Norwegian,1,0,0,bmi,11,1,6,13.7174211248285
Norwegian,Norwegian,Norwegian,1,0,0,bmi,11,1,7,13.7867647058824
Norwegian,Norwegian,Norwegian,1,0,0,bmi,11,1,8,13.8888888888889
Norwegian,Norwegian,Norwegian,1,0,0,bmi,11,1,9,13.9510731130262
Norwegian,Norwegian,Norwegian,1,0,0,bmi,11,1,10,14.0380859375
Norwegian,Norwegian,Norwegian,1,0,0,bmi,11,1,11,14.1017119798785
Norwegian,Norwegian,Norwegian,1,0,0,bmi,11,1,12,14.1606434240363
Norwegian,Norwegian,Norwegian,1,0,0,bmi,11,1,13,14.2278839049065
Norwegian,Norwegian,Norwegian,1,0,0,bmi,11,1,14,14.2765573101801
Norwegian,Norwegian,Norwegian,1,0,0,bmi,11,1,15,14.3432825626665
Norwegian,Norwegian,Norwegian,1,0,0,bmi,11,1,16,14.4051039514463
Norwegian,Norwegian,Norwegian,1,0,0,bmi,11,1,17,14.4798396079305
Norwegian,Norwegian,Norwegian,1,0,0,bmi,11,1,18,14.5679156226327
Norwegian,Norwegian,Norwegian,1,0,0,bmi,11,1,19,14.6047373893296
Norwegian,Norwegian,Norwegian,1,0,0,bmi,11,1,20,14.6940293880588
Norwegian,Norwegian,Norwegian,1,0,0,bmi,11,1,21,14.7226729162911
Norwegian,Norwegian,Norwegian,1,0,0,bmi,11,1,22,14.792899408284
Norwegian,Norwegian,Norwegian,1,0,0,bmi,11,1,23,14.792899408284
Norwegian,Norwegian,Norwegian,1,0,0,bmi,11,1,24,14.8148148148148
Norwegian,Norwegian,Norwegian,1,0,0,bmi,11,1,25,14.8800297600595
Norwegian,Norwegian,Norwegian,1,0,0,bmi,11,1,26,14.9353747735273
Norwegian,Norwegian,Norwegian,1,0,0,bmi,11,1,27,14.990363296535
Norwegian,Norwegian,Norwegian,1,0,0,bmi,11,1,28,15.0367309458219
Norwegian,Norwegian,Norwegian,1,0,0,bmi,11,1,29,15.0842645533118
Norwegian,Norwegian,Norwegian,1,0,0,bmi,11,1,30,15.1283605886515
Norwegian,Norwegian,Norwegian,1,0,0,bmi,11,1,31,15.1551544325725
Norwegian,Norwegian,Norwegian,1,0,0,bmi,11,1,32,15.2278932997269
Norwegian,Norwegian,Norwegian,1,0,0,bmi,11,1,33,15.2587890625
Norwegian,Norwegian,Norwegian,1,0,0,bmi,11,1,34,15.2798256668767
Norwegian,Norwegian,Norwegian,1,0,0,bmi,11,1,35,15.3152149699265
Norwegian,Norwegian,Norwegian,1,0,0,bmi,11,1,36,15.363511659808
Norwegian,Norwegian,Norwegian,1,0,0,bmi,11,1,37,15.3846153846154
Norwegian,Norwegian,Norwegian,1,0,0,bmi,11,1,38,15.4087370242215
Norwegian,Norwegian,Norwegian,1,0,0,bmi,11,1,39,15.4813285794708
Norwegian,Norwegian,Norwegian,1,0,0,bmi,11,1,40,15.500031000062
Norwegian,Norwegian,Norwegian,1,0,0,bmi,11,1,41,15.5329369461785
Norwegian,Norwegian,Norwegian,1,0,0,bmi,11,1,42,15.5936734239251
Norwegian,Norwegian,Norwegian,1,0,0,bmi,11,1,43,15.6240610540232
Norwegian,Norwegian,Norwegian,1,0,0,bmi,11,1,44,15.6790657439446
Norwegian,Norwegian,Norwegian,1,0,0,bmi,11,1,45,15.7333488724433
Norwegian,Norwegian,Norwegian,1,0,0,bmi,11,1,46,15.7529930686831
Norwegian,Norwegian,Norwegian,1,0,0,bmi,11,1,47,15.8163265306122
Norwegian,Norwegian,Norwegian,1,0,0,bmi,11,1,48,15.8583028739302
Norwegian,Norwegian,Norwegian,1,0,0,bmi,11,1,49,15.8721318779238
Norwegian,Norwegian,Norwegian,1,0,0,bmi,11,1,50,15.9171597633136
Norwegian,Norwegian,Norwegian,1,0,0,bmi,11,1,51,15.9763313609467
Norwegian,Norwegian,Norwegian,1,0,0,bmi,11,1,52,15.9838030795461
Norwegian,Norwegian,Norwegian,1,0,0,bmi,11,1,53,16.0219754669107
Norwegian,Norwegian,Norwegian,1,0,0,bmi,11,1,54,16.0697887970615
Norwegian,Norwegian,Norwegian,1,0,0,bmi,11,1,55,16.1200322400645
Norwegian,Norwegian,Norwegian,1,0,0,bmi,11,1,56,16.1712247324614
Norwegian,Norwegian,Norwegian,1,0,0,bmi,11,1,57,16.2249864791779
Norwegian,Norwegian,Norwegian,1,0,0,bmi,11,1,58,16.2721893491124
Norwegian,Norwegian,Norwegian,1,0,0,bmi,11,1,59,16.3176654043217
Norwegian,Norwegian,Norwegian,1,0,0,bmi,11,1,60,16.373553108065
Norwegian,Norwegian,Norwegian,1,0,0,bmi,11,1,61,16.4290487859211
Norwegian,Norwegian,Norwegian,1,0,0,bmi,11,1,62,16.4609053497942
Norwegian,Norwegian,Norwegian,1,0,0,bmi,11,1,63,16.4900519031142
Norwegian,Norwegian,Norwegian,1,0,0,bmi,11,1,64,16.5491521473108
Norwegian,Norwegian,Norwegian,1,0,0,bmi,11,1,65,16.5680473372781
Norwegian,Norwegian,Norwegian,1,0,0,bmi,11,1,66,16.6272189349112
Norwegian,Norwegian,Norwegian,1,0,0,bmi,11,1,67,16.6759450298182
Norwegian,Norwegian,Norwegian,1,0,0,bmi,11,1,68,16.7379304086455
Norwegian,Norwegian,Norwegian,1,0,0,bmi,11,1,69,16.8020336040672
Norwegian,Norwegian,Norwegian,1,0,0,bmi,11,1,70,16.8556369850664
Norwegian,Norwegian,Norwegian,1,0,0,bmi,11,1,71,16.8998628257888
Norwegian,Norwegian,Norwegian,1,0,0,bmi,11,1,72,16.9859656939185
Norwegian,Norwegian,Norwegian,1,0,0,bmi,11,1,73,17.0662820743946
Norwegian,Norwegian,Norwegian,1,0,0,bmi,11,1,74,17.1157513814856
Norwegian,Norwegian,Norwegian,1,0,0,bmi,11,1,75,17.1597633136095
Norwegian,Norwegian,Norwegian,1,0,0,bmi,11,1,76,17.2346486111581
Norwegian,Norwegian,Norwegian,1,0,0,bmi,11,1,77,17.3201158387169
Norwegian,Norwegian,Norwegian,1,0,0,bmi,11,1,78,17.3560032337692
Norwegian,Norwegian,Norwegian,1,0,0,bmi,11,1,79,17.4400492522151
Norwegian,Norwegian,Norwegian,1,0,0,bmi,11,1,80,17.5582990397805
Norwegian,Norwegian,Norwegian,1,0,0,bmi,11,1,81,17.6
Norwegian,Norwegian,Norwegian,1,0,0,bmi,11,1,82,17.7139551712533
Norwegian,Norwegian,Norwegian,1,0,0,bmi,11,1,83,17.7514792899408
Norwegian,Norwegian,Norwegian,1,0,0,bmi,11,1,84,17.8416955017301
Norwegian,Norwegian,Norwegian,1,0,0,bmi,11,1,85,17.92
Norwegian,Norwegian,Norwegian,1,0,0,bmi,11,1,86,18.063847483374
Norwegian,Norwegian,Norwegian,1,0,0,bmi,11,1,87,18.1149768234855
Norwegian,Norwegian,Norwegian,1,0,0,bmi,11,1,88,18.3258375128601
Norwegian,Norwegian,Norwegian,1,0,0,bmi,11,1,89,18.3784919134636
Norwegian,Norwegian,Norwegian,1,0,0,bmi,11,1,90,18.564080111045
Norwegian,Norwegian,Norwegian,1,0,0,bmi,11,1,91,18.7235387219216
Norwegian,Norwegian,Norwegian,1,0,0,bmi,11,1,92,18.9230103806228
Norwegian,Norwegian,Norwegian,1,0,0,bmi,11,1,93,19.1136086121138
Norwegian,Norwegian,Norwegian,1,0,0,bmi,11,1,94,19.2296479215367
Norwegian,Norwegian,Norwegian,1,0,0,bmi,11,1,95,19.4920917799064
Norwegian,Norwegian,Norwegian,1,0,0,bmi,11,1,96,19.8381997240091
Norwegian,Norwegian,Norwegian,1,0,0,bmi,11,1,97,20.3449662765324
Norwegian,Norwegian,Norwegian,1,0,0,bmi,11,1,98,20.9547458872746
Norwegian,Norwegian,Norwegian,1,0,0,bmi,11,1,99,22.0052374856597
